id,location,lat,long,description,category,created_at,image_filename,user,data_id
802,Gurugram,28.3563124,77.0701917,Burning of waste ,Waste Burning,2024-10-09 17:10:32.27894+00,1000063950.jpg,person 9,5688746
803,Gurugram,28.3562732,77.0697763,Burning of waste ,Waste Burning,2024-10-09 17:12:22.870789+00,1000063952.jpg,person 9,5740844
804,Gurugram,28.3562747,77.0697752,Burning of waste ,Waste Burning,2024-10-09 17:14:41.143871+00,20241006_200706.jpg,person 9,5740844
805,Sector 45,28.4414234,77.0714079,Po,Waste Burning,2024-10-10 03:16:59.997012+00,1000050093.jpg,person 30,5762731
806,Digha,25.6436469,85.0907048,From  digha chauhatta to mica colony,Construction & Demolition Waste,2024-10-10 03:19:47.841229+00,17285301681853396672885176569711.jpg,person 8,5622242
807,Digha,25.6455028,85.0910293,Adarsh hotel ,Vehicle Pollution,2024-10-10 11:11:27.732443+00,IMG_20241010_163854.jpg,person 8,5622242
808,Digha,25.6461398,85.0898788,"At akhara road, multiple grocery shops and masala grinders shop",Construction & Demolition Waste,2024-10-10 12:43:50.8494+00,IMG_20241010_163854_pQkiRuN.jpg,person 8,5787269
809,Sector 7,28.4627454,77.0107673,Too many Vehicle ,Vehicle Pollution,2024-10-11 07:07:22.127933+00,1000010709.jpg,person 14,5831534
810,Block C-1 & C-2,28.4836571,77.0148839,Block C-1 C-2 ,Vehicle Pollution,2024-10-11 08:59:46.258448+00,IMG20241011095152.jpg,person 25,5331315
811,Sector 7,28.4706324,77.0183214,Was at some function today and because of lot of lightning there were lot of insects and there was a lot of public as well and pm 10 was the maximum ,Construction & Demolition Waste,2024-10-11 18:15:36.305787+00,1000178750.jpg,person 11,5859627
812,Shivaji Nagar,28.4552535,77.0289195,Burning garbage ,Brick Kilns,2024-10-12 17:37:17.100573+00,1000077697.jpg,person 12,5918512
813,Shivaji Nagar,28.4576246,77.0274801,Vehicles pollution ,Vehicle Pollution,2024-10-12 17:38:32.110825+00,1000077698.jpg,person 12,5918634
814,Sector 7,28.4624799,77.0109248,Construction ,Construction & Demolition Waste,2024-10-12 17:49:52.091992+00,1000077699.jpg,person 12,5919038
815,Sector 7,28.4705836,77.0183161,Was at ravan dehan today and come through the burning of the paper as you can see in the image . ,Waste Burning,2024-10-12 19:08:15.923872+00,1000179278.jpg,person 11,5911629
816,Gurugram,28.356273,77.0697685,Burning of rawan,Waste Burning,2024-10-13 03:26:28.808653+00,1000065486.jpg,person 9,5942383
817,Digha,25.6422986,85.0910011,Incense stick ,Waste Burning,2024-10-13 05:43:33.56806+00,17287980120387315056675781222193.jpg,person 8,5947874
818,Block C-1 & C-2,28.4840809,77.0148885,Block C-1 C-2 ,Waste Burning,2024-10-13 10:11:29.702943+00,IMG20241013151243.jpg,person 25,5331315
819,Sector 12,28.4634644,77.0242479,The censor was in the Subhash nagar today for the first time and according to me all the things were normal .,Construction & Demolition Waste,2024-10-13 11:07:07.006276+00,1000270399.jpg,person 11,5960748
820,Rajendra Nagar,25.5921923,85.1718426,Pollution at sharp 9 am morning ,Vehicle Pollution,2024-10-14 03:36:06.836536+00,,person 5,6002151
821,Patna,25.6198147,85.1299247,Construction and demolition ,Construction & Demolition Waste,2024-10-14 08:31:47.366199+00,1000091355.jpg,person 17,6015761
822,Block C-1 & C-2,28.4836223,77.0145239,Block C-1 C-2 ,Brick Kilns,2024-10-14 08:40:24.257472+00,IMG20241014140841.jpg,person 25,5331315
823,Sector 7,28.462744,77.010767,Vehicle pollution ,Vehicle Pollution,2024-10-14 09:21:06.620663+00,1000010710.jpg,person 14,6018076
824,Digha,25.6458175,85.0894071,Digha main market ,Vehicle Pollution,2024-10-14 14:11:13.837779+00,17289149871543069560998032471244.jpg,person 8,6030835
825,Shivaji Nagar,28.4579832,77.0274801,Vehicle pollution,Vehicle Pollution,2024-10-15 03:52:37.355331+00,1000077822.jpg,person 12,6063997
826,Sector 31,28.4474181,77.0465977,Vehicle pollution,Vehicle Pollution,2024-10-15 04:05:09.436631+00,1000011786.jpg,person 14,6021296
827,Patna,25.6195723,85.1100082,An path,Vehicle Pollution,2024-10-15 12:44:22.259929+00,1000173206.jpg,person 24,6088888
828,Patna,25.6195723,85.1100082,Boring road ,Vehicle Pollution,2024-10-15 12:44:59.735923+00,1000173208.jpg,person 24,6088888
829,Patna,25.6188871,85.1178493,Nala opposite to panchmukhi Mandir ,Vehicle Pollution,2024-10-15 12:52:29.260042+00,1000173216.jpg,person 24,6089083
830,Patna,25.6183157,85.1209609,Panchmukhi Mandir boring road ,Vehicle Pollution,2024-10-15 12:53:53.721933+00,1000173217.jpg,person 24,6089321
831,Patna,25.6187141,85.1120442,Krishna apartment ,Vehicle Pollution,2024-10-15 13:48:54.356306+00,1000173219.jpg,person 24,6092120
832,Patna,25.58537603,85.17746277,High PM concentration ,Vehicle Pollution,2024-10-15 15:37:09.392209+00,,person 27,6097656
833,Sector 7,28.4705613,77.0182246,Was not able to take photo before but pm 10 went up a bit near this area .,Vehicle Pollution,2024-10-15 18:17:05.998381+00,1000180200.jpg,person 11,6079072
834,Sector 43,28.4482694,77.0792906,Vehicle pollution ,Vehicle Pollution,2024-10-16 03:42:21.38155+00,1000077947.jpg,person 12,6135336
835,Patna,25.620187,85.110051,An path,Vehicle Pollution,2024-10-16 05:17:31.784496+00,1000173303.jpg,person 24,6140777
836,Patna,25.618623,85.1092889,An college boring road ,Vehicle Pollution,2024-10-16 05:27:47.345228+00,1000173309.jpg,person 24,6141358
837,Patna,25.6184513,85.1093487,An college boring road ,Vehicle Pollution,2024-10-16 06:10:10.301567+00,1000173315.jpg,person 24,6143802
838,Sector 29,28.4590877,77.0724835,Traffic jam,Vehicle Pollution,2024-10-16 06:29:42.027179+00,1000011786_qKRD6v1.jpg,person 14,6144971
839,Digha,25.645937,85.0929758,Fish market,Vehicle Pollution,2024-10-16 10:14:12.050155+00,17290735971822811199910578601124.jpg,person 8,6157845
840,Digha,25.6460103,85.0923417,Cattle house,Construction & Demolition Waste,2024-10-16 10:18:01.503082+00,17290738157513609174280537801709.jpg,person 8,6158083
841,Patna,25.6278283,85.1004872,Indrapuri,Waste Burning,2024-10-16 11:55:17.584733+00,IMG_20241016_172415.jpg,person 6,6163672
842,Patna,25.6285231,85.1008075,Indrapuri,Waste Burning,2024-10-16 11:56:48.695031+00,IMG_20241016_172531.jpg,person 6,6163790
843,Patna,25.6240851,85.1046106,Mahesh nagar,Vehicle Pollution,2024-10-16 12:01:19.012611+00,IMG_20241016_172955.jpg,person 6,6164029
844,Patna,25.6185259,85.1049474,Mahesh nagar,Construction & Demolition Waste,2024-10-16 12:07:20.356816+00,IMG_20241016_173552.jpg,person 6,6164264
845,Patna,25.6145797,85.1040116,Mahesh nagar,Waste Burning,2024-10-16 12:19:47.257947+00,IMG_20241016_174018.jpg,person 6,6164671
846,Patna,25.6165191,85.132163,Development of Mandiri Nala project . ,Construction & Demolition Waste,2024-10-16 14:35:35.474908+00,1000091686.jpg,person 17,6172653
847,Patna,25.6078309,85.1377859,Construction and demolition waste: Patna Metro ,Construction & Demolition Waste,2024-10-16 15:10:21.521178+00,1000091698.jpg,person 17,6174553
848,Patna,25.6060053,85.1375093,Vehicular Pollution,Vehicle Pollution,2024-10-16 15:13:36.161959+00,1000091699.jpg,person 17,6174704
849,Patna,25.6041497,85.13704,Vehicular Pollution ,Vehicle Pollution,2024-10-16 15:39:05.341264+00,1000091708.jpg,person 17,6176051
850,Patna,25.6042314,85.136687,Construction and demolition waste ,Construction & Demolition Waste,2024-10-16 15:40:58.397965+00,1000091712.jpg,person 17,6176160
851,Patna,25.6202435,85.1100457,An path,Vehicle Pollution,2024-10-17 05:32:03.473096+00,1000173504.jpg,person 24,6217512
852,Patna,25.6199293,85.1100479,An path ,Waste Burning,2024-10-17 05:32:37.178122+00,1000173505.jpg,person 24,6217556
853,Rajendra Nagar,25.5956681,85.1733924,Traffic pollution at noon ,Vehicle Pollution,2024-10-17 06:46:35.869836+00,,person 5,6221311
854,Patna,25.6207819,85.1101733,An path,Vehicle Pollution,2024-10-17 09:32:44.441914+00,1000173629.jpg,person 24,6230115
855,Sector 7,28.4627499,77.0107657,Muddy waste,Construction & Demolition Waste,2024-10-17 10:11:07.214349+00,1000009091.jpg,person 14,6232128
856,Digha,25.6480142,85.0899949,Digha post office ,Construction & Demolition Waste,2024-10-17 10:20:21.145125+00,17291603472257840277789913294540.jpg,person 8,6219428
857,Patna,25.6282804,85.1016628,Rajeev nagar,Vehicle Pollution,2024-10-17 11:52:58.250795+00,IMG_20241017_172123.jpg,person 6,6238024
858,Patna,25.6194871,85.1059647,महेश नगर,Waste Burning,2024-10-17 11:59:59.418466+00,IMG_20241017_172832.jpg,person 6,6238516
859,Patna,25.6174685,85.104794,Shivpuri,Waste Burning,2024-10-17 12:04:22.695956+00,IMG_20241017_173006.jpg,person 6,6238758
860,Patna,25.6167837,85.1048089,Shivpuri,Waste Burning,2024-10-17 12:05:33.685651+00,IMG_20241017_173006_WRHNXwe.jpg,person 6,6238830
861,Patna,25.6162691,85.1044055,Shivpuri,Waste Burning,2024-10-17 12:06:19.1337+00,IMG_20241017_173428.jpg,person 6,6238885
862,Sector 7,28.4705958,77.01828,The censor was kept in bhim nagar sector 6 in not a wide road and most of the roads over there are not so wide and the humidity on those areas is quite high and in front of the house where it was kept there was a house which was being constructed and because of it pm 10 was also up,Construction & Demolition Waste,2024-10-17 12:50:03.411826+00,1000181053.jpg,person 11,6241381
863,Block C-1 & C-2,28.4835704,77.0144229,Block C-1 C-2 ,Vehicle Pollution,2024-10-17 13:32:19.641753+00,IMG20241017185506.jpg,person 25,5331315
864,Digha,25.6465833,85.0901767,Sabzi market ,Vehicle Pollution,2024-10-17 13:55:08.891503+00,17291732466644916872334913317422.jpg,person 8,6245151
865,Sector 7,28.4648055,77.0086023,Too many Vehicles,Vehicle Pollution,2024-10-18 02:42:43.810739+00,1000011933.jpg,person 14,6285586
866,Sector 16,28.4639453,77.0376165,Construction waste,Construction & Demolition Waste,2024-10-18 03:12:50.522212+00,1000012057.jpg,person 14,6287280
867,Sector 16,28.4677229,77.0429536,Construction waste ,Construction & Demolition Waste,2024-10-18 03:15:55.370889+00,1000078103.jpg,person 12,6287403
868,Sector 43,28.4475867,77.0796503,Too many Vehicles,Vehicle Pollution,2024-10-18 03:45:04.85584+00,1000078104.jpg,person 12,6289187
869,Patna,25.6204629,85.1101514,An path boring road ,Vehicle Pollution,2024-10-18 05:23:11.939378+00,1000173750.jpg,person 24,6294951
870,IFFCO Chowk,28.4770071,77.0715494,Iffco chowk ,Construction & Demolition Waste,2024-10-18 09:25:53.196499+00,IMG_20241018_145409.jpg,person 20,6309542
871,Sector 7,28.4706259,77.0183041,Near the area of sector 4 there was a lot of dust in the air and also the reason of pm 10 rising and near the red light of the bus stop of kanhai pm 2.5 and humidity went up because of the bus and car heats .,Construction & Demolition Waste,2024-10-18 18:21:47.20439+00,1000181759.jpg,person 11,6318359
872,Sector 8,28.4632101,77.0184829,Vehicle Pollution is the introduction of harmful materials into the environment.,Vehicle Pollution,2024-10-19 02:50:56.481998+00,1000078213.jpg,person 12,6358141
873,Sector 7,28.4650346,77.0151637,Construction waste ,Construction & Demolition Waste,2024-10-19 02:53:57.821531+00,1000078218.jpg,person 12,6358354
874,Patna,25.6217904,85.1103564,An path boring road,Vehicle Pollution,2024-10-19 04:49:33.937837+00,1000173981.jpg,person 24,6363763
875,Patna,25.6215579,85.1102849,An path boring road ,Vehicle Pollution,2024-10-19 04:50:57.158412+00,1000173982.jpg,person 24,6363763
876,Patna,25.6088358,85.1438155,Too much pollution,Vehicle Pollution,2024-10-19 07:17:12.599088+00,1000158032.jpg,person 3,6371831
877,Patna,25.6191706,85.1103405,An college ,Vehicle Pollution,2024-10-19 09:42:00.95473+00,1000174000.jpg,person 24,6370706
878,Patna,25.6196475,85.1101341,An college ,Vehicle Pollution,2024-10-19 09:42:17.919472+00,1000174000_EpN6YvC.jpg,person 24,6370706
879,Sector 8,28.4505038,77.016441,Waste burning,Waste Burning,2024-10-19 10:44:04.894167+00,IMG_20241019_160758_626.jpg,person 23,6383109
880,Patna,25.6240886,85.1046065,Mahesh nagae,Vehicle Pollution,2024-10-19 11:54:43.051698+00,IMG_20241019_172310.jpg,person 6,6387051
881,Patna,25.6205353,85.103669,Mahesh nagar,Construction & Demolition Waste,2024-10-19 12:00:01.677712+00,IMG_20241019_172923.jpg,person 6,6387432
882,Patna,25.6191234,85.1044557,Mahesh nagar,Waste Burning,2024-10-19 12:03:10.157658+00,IMG_20241019_173208.jpg,person 6,6387594
883,Patna,25.619378,85.1048796,Mahesh nagar,Waste Burning,2024-10-19 12:03:46.829843+00,IMG_20241019_173227.jpg,person 6,6387646
884,Digha,25.6489426,85.083567,Samshan ghat,Waste Burning,2024-10-19 12:13:00.340151+00,17293399309334862534269455347520.jpg,person 8,6388117
885,Digha,25.650017,85.0825936,Digha nahar,Vehicle Pollution,2024-10-19 12:20:31.078827+00,17293403777819205970329097784275.jpg,person 8,6388404
886,Priyadarshi Nagar,25.6483583,85.0808663,"Nahar, crossing",Vehicle Pollution,2024-10-19 12:24:19.154741+00,17293405582862681608931523405674.jpg,person 8,6388690
887,Digha,25.6467775,85.0874096,"Near petrol pump, digha",Vehicle Pollution,2024-10-19 12:40:10.179199+00,17293415514633400619617526213419.jpg,person 8,6389668
888,Sector 7,28.4706684,77.0182847,Near the Ram nagar there was the construction waste and than I went to the market where humidity increased because of the people.,Construction & Demolition Waste,2024-10-19 18:09:00.518932+00,1000182243.jpg,person 11,6400165
889,Patna,25.6308324,85.0993064,Rajeev nagar,Vehicle Pollution,2024-10-21 11:09:03.163716+00,IMG_20241021_163805.jpg,person 6,6519571
890,Digha,25.633617,85.0976514,Rajeev nagar,Construction & Demolition Waste,2024-10-21 11:11:32.302624+00,IMG_20241021_164029.jpg,person 6,6519667
891,Digha,25.6353908,85.0986002,Kurji,Vehicle Pollution,2024-10-21 11:13:14.343217+00,IMG_20241021_164221.jpg,person 6,6519767
892,Digha,25.6444836,85.0990597,Kurji,Vehicle Pollution,2024-10-21 11:22:22.393643+00,IMG_20241021_165050.jpg,person 6,6520192
893,Digha,25.6406316,85.0929323,Rajeev nagar,Vehicle Pollution,2024-10-21 11:30:44.78273+00,IMG_20241021_165932.jpg,person 6,6520538
894,Patna,25.6213008,85.1102938,An path boring road ,Vehicle Pollution,2024-10-21 12:16:03.064349+00,1000175024.jpg,person 24,6522864
895,Patna,25.6156097,85.114983,Boring road ,Vehicle Pollution,2024-10-21 12:18:32.826297+00,1000175028.jpg,person 24,6523021
896,Patna,25.6145444,85.1162642,Check Post boring road ,Vehicle Pollution,2024-10-21 12:18:51.945732+00,1000175029.jpg,person 24,6523021
897,Patna,25.6115253,85.1207755,Boring road choraha ,Vehicle Pollution,2024-10-21 12:22:46.575302+00,1000175031.jpg,person 24,6523221
898,Sector 7,28.4706106,77.0181873,Om the old railway road get to see the pollution alot .,Vehicle Pollution,2024-10-21 16:07:49.477143+00,,person 11,6526433
899,Sector 7,28.4706106,77.0181873,Sorry for submitting the data again that time app was not allowing to submit data with picture,Vehicle Pollution,2024-10-21 16:08:58.212107+00,1000183184.jpg,person 11,6526433
900,Sector 7,28.4625494,77.0116446,Garbage burning ,Waste Burning,2024-10-21 16:19:27.560157+00,1000078526.jpg,person 12,6358500
901,Patna,25.6194765,85.1090108,An path boring road ,Vehicle Pollution,2024-10-22 05:04:48.439146+00,1000175251.jpg,person 24,6565911
902,Patna,25.6194765,85.1090108,An college road boring road ,Vehicle Pollution,2024-10-22 05:05:11.292432+00,1000175252.jpg,person 24,6565911
903,Sector 7,28.4627163,77.0108133,Muddy area,Construction & Demolition Waste,2024-10-22 08:34:28.28276+00,1000012056.jpg,person 14,6576186
904,Rajendra Nagar,25.5964008,85.1733061,Smoke area ,Industrial Pollution,2024-10-22 15:43:12.06896+00,1000151340.jpg,person 4,6598298
905,Sector 7,28.4706127,77.018157,Was not able to capture today but as this time I am seeing a lot of people are burning fire crackers so able to see the pollution these days and pm 10 is also increasing alot these days ,Waste Burning,2024-10-22 17:10:07.123191+00,1000183818.jpg,person 11,6602488
906,Block C-1 & C-2,28.4866053,77.0120045,Vehicle pollution ,Vehicle Pollution,2024-10-23 03:08:18.155477+00,1000078645.jpg,person 12,6631649
907,Sector 4,28.480465,77.0143251,Construction waste,Construction & Demolition Waste,2024-10-23 03:15:28.653775+00,1000012908.jpg,person 14,6632014
908,Sector 12,28.4658368,77.0284941,Construction waste ,Construction & Demolition Waste,2024-10-23 03:28:44.8314+00,1000078652.jpg,person 12,6632745
909,Sector 45,28.4378629,77.0679455,Garbage ,Construction & Demolition Waste,2024-10-23 03:36:53.749051+00,1000051324.jpg,person 30,6633081
910,Rajendra Nagar,25.5936267,85.1736956,Vehicular pollution at morning 9:30 am,Vehicle Pollution,2024-10-23 04:05:20.155798+00,,person 5,6634778
911,Patna,25.6217023,85.1103136,An path boring road ,Vehicle Pollution,2024-10-23 04:44:51.089991+00,1000175503.jpg,person 24,6636896
912,Patna,25.6215709,85.110306,An path,Waste Burning,2024-10-23 04:45:10.529736+00,1000175504.jpg,person 24,6636896
913,Patna,25.6194657,85.1092583,An college boring road ,Vehicle Pollution,2024-10-23 04:51:43.29559+00,1000175505.jpg,person 24,6637267
914,Sector 39,28.4438534,77.0558462,Waste ,Construction & Demolition Waste,2024-10-23 07:17:04.077568+00,1000051333.jpg,person 30,6644767
915,Sector 39,28.4436725,77.0550933,Pollythen waste and house waste,Construction & Demolition Waste,2024-10-23 07:19:18.504425+00,1000051336.jpg,person 30,6644871
916,Digha,25.6464543,85.0904737,In sabzi market of digha,Vehicle Pollution,2024-10-23 13:58:49.112058+00,17296918386341637134114436689984.jpg,person 8,6390527
917,Digha,25.6423245,85.091097,Evening time ,Vehicle Pollution,2024-10-23 14:43:59.451949+00,,person 8,6669511
918,Digha,25.651959,85.0965428,"The air pollution along the banks of the Ganges, particularly in areas affected by ""balu"" (river sand), ",Construction & Demolition Waste,2024-10-24 00:33:36.265416+00,17297298701227921114279697723650.jpg,person 8,6701158
919,Patna,25.6170917,85.1131582,Boaring road,Vehicle Pollution,2024-10-24 03:30:20.010984+00,IMG_20241024_085916.jpg,person 6,6709260
920,Patna,25.6093437,85.1376072,Dankbangla chauraha,Vehicle Pollution,2024-10-24 03:44:37.252059+00,IMG_20241024_091114.jpg,person 6,6709260
921,Patna,25.6190153,85.1097316,Boring road ,Vehicle Pollution,2024-10-24 05:00:43.640887+00,1000175688.jpg,person 24,6715434
922,Patna,25.6192561,85.1093862,An path,Vehicle Pollution,2024-10-24 05:01:23.092995+00,1000175687.jpg,person 24,6715434
923,Patna,25.6173322,85.1070076,Construction of house ,Construction & Demolition Waste,2024-10-24 06:44:04.536971+00,1000245605.jpg,person 16,6721610
924,Sector 8,28.457535,77.016415,Vehicle pollution ,Vehicle Pollution,2024-10-25 02:45:47.152302+00,1000079044.jpg,person 12,6786062
925,Sector 8,28.457535,77.016415,Construction waste ,Construction & Demolition Waste,2024-10-25 02:47:38.863873+00,1000079050.jpg,person 12,6786173
926,Patna,25.6103605,85.1351463,Dankbangla,Vehicle Pollution,2024-10-25 03:50:31.442288+00,IMG_20241025_091926.jpg,person 6,6789371
927,Patna,25.6213454,85.110265,An path,Vehicle Pollution,2024-10-25 04:53:55.622109+00,1000175910.jpg,person 24,6792751
928,Patna,25.6186182,85.1101844,An college boring road ,Vehicle Pollution,2024-10-25 08:38:01.84368+00,1000175927.jpg,person 24,6805231
929,Patna,25.6186301,85.1101277,An college boring road ,Vehicle Pollution,2024-10-25 08:38:21.724956+00,1000175927_JReVLA1.jpg,person 24,6805288
930,Sector 7,28.4705515,77.0183479,Saw this vehicle today and it was polluting as you can see ,Vehicle Pollution,2024-10-25 17:29:55.549379+00,1000186667.jpg,person 11,6817725
931,Sector 12A,28.4638005,77.0332256,Brick waste,Construction & Demolition Waste,2024-10-26 03:06:25.81879+00,1000012908_2lW108l.jpg,person 14,6860733
932,Shivaji Nagar,28.4649816,77.0368364,Construction waste ,Construction & Demolition Waste,2024-10-26 03:09:27.768568+00,1000079196.jpg,person 12,6860882
933,Patna,25.618934,85.110853,An college boring road ,Vehicle Pollution,2024-10-26 06:21:10.161751+00,1000176061.jpg,person 24,6871027
934,Patna,25.6183351,85.1118041,An college gate boring road ,Vehicle Pollution,2024-10-26 06:21:36.071165+00,1000176062.jpg,person 24,6871078
935,Patna,25.6175426,85.1126444,An path boring road ,Vehicle Pollution,2024-10-26 06:21:58.17106+00,1000176059.jpg,person 24,6871078
936,Patna,25.6152883,85.1154511,Checkpost boring road ,Vehicle Pollution,2024-10-26 06:23:21.266033+00,1000176063.jpg,person 24,6871185
937,Patna,25.6106527,85.1209746,Highcourt road,Vehicle Pollution,2024-10-26 06:46:53.470452+00,1000176067.jpg,person 24,6872412
938,Patna,25.6114281,85.1202296,High court road ,Vehicle Pollution,2024-10-26 06:47:17.099566+00,1000176068.jpg,person 24,6872469
939,Patna,25.6189616,85.1082048,Shivpuri,Vehicle Pollution,2024-10-26 11:49:21.304167+00,IMG_20241026_171837.jpg,person 6,6889210
940,Sector 7,28.4705594,77.0182974,In sector 4 because of road breakage and lot of houses being made and because of that getting to see a lot of dust in that area and also the reason of pm10 getting up,Construction & Demolition Waste,2024-10-26 18:18:33.067623+00,1000187347.jpg,person 11,6898947
941,Digha,25.6602306,85.1010855,At home,Waste Burning,2024-10-27 00:44:50.022382+00,17299898545589201690501302894845.jpg,person 8,6859507
942,Sector 7,28.4644224,77.0087652,Vehicle pollution ,Vehicle Pollution,2024-10-27 12:54:36.619033+00,1000079280.jpg,person 12,6861911
943,Sector 7,28.4625494,77.0116446,Garbage burning ,Waste Burning,2024-10-28 09:04:06.270105+00,1000079398.jpg,person 12,6861911
944,Patna,25.58542258,85.17832658,Very high pm concentration ,Vehicle Pollution,2024-10-28 12:55:37.240294+00,,person 27,6906764
945,Digha,25.652424,85.0922339,Vehicle pollution ,Vehicle Pollution,2024-10-29 01:05:20.338217+00,,person 8,6942628
946,Digha,25.6515917,85.0965442,"Train Emissions: Diesel locomotives emit nTrack Maintenance: Dust generated during maintenance activities, such as grinding and cleaning, can increase particulate matter levels.itrogen oxides (NOx), particulate matter (PM), and volatile organic compounds (VOCs). These pollutants contribute to smog and respiratory issues.",Vehicle Pollution,2024-10-29 01:16:25.797902+00,1730164397428103080506545217794.jpg,person 8,6943661
947,Digha,25.6500939,85.0958954,J. P setu,Vehicle Pollution,2024-10-29 01:24:49.659168+00,,person 8,6944326
948,Digha,25.6485781,85.0966359,Playground ,Vehicle Pollution,2024-10-29 01:32:47.963976+00,17301654084925252244907454617109.jpg,person 8,6944566
949,Block C-1 & C-2,28.4830175,77.0136442,Block C-1 C-2 ,Vehicle Pollution,2024-10-29 13:50:33.516897+00,IMG20241029191936.jpg,person 25,6258638
950,Digha,25.6602306,85.1010855,Bank of river,Construction & Demolition Waste,2024-10-30 00:58:45.884229+00,17302499066805680688668842921145.jpg,person 8,7016878
951,Sector 12,28.4634662,77.0242596,Saw this waste near sector 12 and pm 10 was increased ,Construction & Demolition Waste,2024-10-30 06:13:34.827917+00,1000273556.jpg,person 11,7032403
952,Sector 7,28.4627509,77.0107747,Dusty area,Construction & Demolition Waste,2024-10-30 08:17:31.472123+00,1000012048.jpg,person 14,6862663
953,Rajendra Nagar,25.58838488,85.17310177,Too much smoke ,Vehicle Pollution,2024-10-30 09:24:21.899418+00,1000152758.jpg,person 4,7042276
954,Sector 3A,28.4831594,77.0134442,Sector 3A ,Vehicle Pollution,2024-10-30 12:33:07.969121+00,IMG20241030180154.jpg,person 25,7052095
955,Sector 7,28.4625494,77.0116446,Vehicle pollution ,Vehicle Pollution,2024-10-30 14:44:48.864853+00,1000079564.jpg,person 12,7056113
956,Sector 7,28.4601787,77.0130843,Construction waste,Construction & Demolition Waste,2024-10-31 02:39:04.57118+00,1000079632.jpg,person 12,7095823
957,Sector 8,28.4576232,77.0163235,Vehicle pollution ,Vehicle Pollution,2024-10-31 02:41:15.945228+00,1000079640.jpg,person 12,7095938
958,Sector 3A,28.482948,77.0135575,Sector 3A ,Vehicle Pollution,2024-10-31 13:40:26.162963+00,IMG20241031190940.jpg,person 25,7128312
959,Patna,25.5945886,85.1299156,Pollution from firecrackers,Construction & Demolition Waste,2024-10-31 14:16:39.959139+00,,person 3,7130404
960,Patna,25.5945886,85.1299156,Pollution from firecrackers,Construction & Demolition Waste,2024-10-31 14:16:40.155827+00,1000160564.jpg,person 3,7130404
961,Patna,25.5945757,85.129966,Pollution from firecrackers,Waste Burning,2024-10-31 14:17:27.607752+00,1000160567.jpg,person 3,7130459
962,Sector 7,28.4631622,77.0105649,Crackers burning,Vehicle Pollution,2024-10-31 14:25:27.010352+00,1000079795.jpg,person 12,7130906
963,Patna,25.58670533,85.17856821,Pollution level at peak during diwali fireworks,Vehicle Pollution,2024-10-31 15:43:37.978064+00,,person 27,7135416
964,Patna,25.6232784,85.084296,"The burning of incense and other offerings releases volatile organic compounds (VOCs) and particulate matter, contributing to indoor air pollution.",Construction & Demolition Waste,2024-11-01 06:25:46.573491+00,IMG-20241101-WA0005.jpg,person 8,7167380
965,Patna,25.6257271,85.0845404,Open storation of construction material. ,Brick Kilns,2024-11-01 09:54:05.769639+00,IMG0002A.jpg,person 8,7191011
966,Digha,25.6403642,85.0875987,Open storation of construction material ,Brick Kilns,2024-11-01 10:04:12.005607+00,IMG0003A.jpg,person 8,7191533
967,Block C-1 & C-2,28.4840771,77.0149385,Block C-1 C-2 ,Vehicle Pollution,2024-11-01 11:12:13.610805+00,IMG20241101161956.jpg,person 25,7128672
968,Sector 12,28.46301339,77.02284663,This car was polluting alot.,Vehicle Pollution,2024-11-01 12:12:35.863247+00,,person 11,7194001
969,Sector 12,28.46301339,77.02284663,This car was polluting alot.,Vehicle Pollution,2024-11-01 12:12:36.77856+00,1000274262.jpg,person 11,7194001
970,Sector 7,28.4625494,77.0116446,Cracker burning,Waste Burning,2024-11-01 13:57:39.19425+00,1000079933.jpg,person 12,7203611
971,Digha,25.650141,85.0885968,Using of crackers,Waste Burning,2024-11-01 14:07:53.907519+00,IMG0006A.jpg,person 8,7203902
972,Digha,25.6501158,85.0886177,"Firecrackers contribute significantly to air pollution, particularly during festive seasons. When ignited, they release a mix of harmful pollutants, including particulate matter (PM), sulfur dioxide (SO₂), and nitrogen oxides (NOₓ). These substances can degrade air quality and pose health risks, leading to respiratory issues and exacerbating existing health conditions. The smoke from firecrackers can also contain heavy metals and other toxic compounds, contributing to environmental degradation. In densely populated areas, the collective impact can result in hazardous air quality levels, prompting health advisories and calls for regulation.",Waste Burning,2024-11-01 14:12:38.31727+00,IMG0008A.jpg,person 8,7204330
973,Patna,25.6193087,85.1605457,Construction activity ,Construction & Demolition Waste,2024-11-02 07:35:37.099053+00,1000074790.jpg,person 19,7251748
974,Patna,25.6193038,85.1605193,Busy road,Vehicle Pollution,2024-11-02 07:37:24.617313+00,1000074792_KZ0JUWz.jpg,person 19,7251838
975,Sector 7,28.4691522,77.0214015,There was construction going on near the censor which was the reason for pm 10 and 2.5 getting up also humidity here was more because of narrow road,Construction & Demolition Waste,2024-11-02 10:52:23.017436+00,1000094307.jpg,person 11,7248016
976,Patna,25.6047165,85.1007299,Vechile pollution ,Vehicle Pollution,2024-11-02 12:47:32.085262+00,1000241586.jpg,person 26,7267081
977,Patna,25.6039096,85.105302,Vechile smoke ,Vehicle Pollution,2024-11-02 12:52:21.982933+00,1000241588.jpg,person 26,7267338
978,Patna,25.6054397,85.1004262,Smoke ,Vehicle Pollution,2024-11-02 13:07:09.771063+00,1000241611.jpg,person 26,7268169
